"","title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"275","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2061&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-07,2018-09-07,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"276","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2143&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-08,2018-09-08,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"277","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2102&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-08,2018-09-08,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"278","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2184&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-09,2018-09-09,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"279","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2021&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-14,2018-09-14,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"280","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2062&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-14,2018-09-14,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"281","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2144&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-15,2018-09-15,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"282","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=2103&page=8","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-15,2018-09-15,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"283","Weinprobe für Einzelgäste und kleinere Gruppen","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=8&ev%5Bid%5D=1960&page=8","Unsere Weinprobe beginnt mit einer Führung durch die Juliusspital.Wein.Welt.. Lernen Sie die Stiftung kennen und blicken Sie hinter die Kulissen der Weinmacher. Im historischen Ambiente unseres Holzfasskellers folgt die Verkostung von 6 ausgewählten Weinen. Passend zur Weinprobe wird Ihnen eine Fränkische Häckerbrotzeit serviert. Die Teilnehmerzahl ist begrenzt.	Beginn 19 Uhr, Dauer ca. 3,0 h, Gebühr 35,- €, Kartenverkauf unter www.weingut-juliusspital.de/Veranstaltungen","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-15,2018-09-15,19:00:00,NA,"35","Stiftung Juliusspital Würzburg"
"284","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2185&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-16,2018-09-16,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"285","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2022&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-21,2018-09-21,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"286","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2063&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-21,2018-09-21,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"287","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2145&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-22,2018-09-22,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"288","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2104&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-22,2018-09-22,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"289","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2186&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-23,2018-09-23,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"290","Therapie bei chronisch entzündlichen Darmerkrankungen","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=1941&page=9","Vortragsreihe ""Juliusspitälische Abende"" im Juliusspital Der Referent spricht über die chronisch entzündlichen Darmerkrankungen Morbus Crohn und Colitis ulcerosa, die ungefähr 320.000 Menschen in Deutschland betreffen. Die Patienten leiden unter Krankheitsschüben mit zum Teil schweren Verläufen, die stark in die Lebensplanung und Lebensführung eingreifen. Die Krankheiten und ihre Verläufe sind in der Öffentlichkeit noch nicht allgemein bekannt. Chronische Durchfälle, Bauchschmerzen und Darmblutungen sollten daher nicht auf die leichte Schulter genommen werden. Sie können Anzeichen für diese entzündlichen Darmerkrankungen sein. Meist beginnen die Erkrankungen im frühen Erwachsenenalter, können aber auch Personen mittleren oder höheren Lebensalters betreffen. Wenn die Diagnose gestellt ist, kommt es darauf an, die Immunantwort des Körpers auf die Darmentzündung abzumildern. Therapeutisch kommen, neben traditionellen Immunsuppressiva, zunehmend Antikörper gegen Botenstoffe der Entzündung zum Einsatz. Mit der Forderung nach einer kompletten Schleimhautabheilung wurde darüber hinaus das Therapieziel höhergesteckt. Referent: Prof. Dr. Wolfgang Scheppach, Chefarzt Medizinische Klinik – Schwerpunkt Gastroenterologie und Rheumatologie in Zusammenarbeit mit der Selbsthilfegruppe Morbus Crohn/Colitis Ulcerosa Der Vortrag richtet sich an alle am Thema Interessieren. Anmeldungen für den Juliusspitälischen Abend bis eine Woche vor Veranstaltungstermin unter Tel: (0931) 393-0. Die Teilnahme ist kostenfrei.","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-25,2018-09-25,17:00:00,NA,"kostenfrei","Stiftung Juliusspital Würzburg"
"291","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2023&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-28,2018-09-28,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"292","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=2064&page=9","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-28,2018-09-28,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"293","Wein.Seminar. für Einsteiger","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=9&ev%5Bid%5D=1961&page=9","Alles über Wein	Was Sie schon immer zum Thema Wein fragen wollten. Unkompliziert und mit guter Laune soll dieses kleine Wein-ABC an das Thema Wein heranführen. Vom Weinberg zum Wein, Bezeichnungen auf dem Etikett, Riechen und Schmecken sind einige Stichpunkte zum Inhalt des Seminars. Die Teilnehmerzahl ist begrenzt.	Beginn 18 Uhr, Dauer ca. 3,5 h, Gebühr 39,- ¤, Kartenverkauf unter www.weingut-juliusspital.de/Veranstaltungen	Nähere Infos: Tel. 0931/393-1401 oder weinprobe@juliusspital.de","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-29,2018-09-29,11:00:00,NA,"39","Stiftung Juliusspital Würzburg"
"294","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2146&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-29,2018-09-29,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"295","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2105&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-29,2018-09-29,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"296","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2187&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-09-30,2018-09-30,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
"297","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2024&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-05,2018-10-05,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"298","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2065&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-05,2018-10-05,18:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"299","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2147&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-06,2018-10-06,16:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"300","„Blicke hinter die Kulissen“ - Kellerführungen mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2106&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-06,2018-10-06,17:00:00,NA,"13","Stiftung Juliusspital Würzburg"
"301","""Das Juliusspital"" - Kellerführung mit kleiner Weinprobe im Juliusspital Weingut","https://www.juliusspital.de/aktuelles/veranstaltungskalender/index.html?page=10&ev%5Bid%5D=2188&page=10","Entdecken Sie die Juliusspital.Wein.Welt.. Sie tauchen ein in das Reich der Kellermeister und erleben die faszinierende Spannung zwischen modern gestaltetem Stahltankkeller und historischem Holzfasskeller inmitten einer beeindruckenden Stiftungsanlage.	„Blicke hinter die Kulissen“ Fr 17+18 Uhr, Sa 16+17 Uhr (Sept.+Okt. zusätzlich 15 Uhr), „Das Juliusspital“ So 10.30 Uhr	Dauer ca. 1,5 h, inkl. kleiner Weinprobe mit 3 Weinen, Gebühr 13,- €, ohne Anmeldung, Eintrittskarten direkt am Einlass, Treffpunkt für alle Führungen: Figurenbrunnen im Park des Juliusspitals","9.9329","49.79927","Wuerzburg","Juliuspromenade 19","97070",2018-10-07,2018-10-07,10:30:00,NA,"13","Stiftung Juliusspital Würzburg"
