"date_start","date_end","time_start","time_end","title","description","price","city","street","zip","organizer","lat","lng","url"
2018-08-26,2018-08-26,19:00:00,NA,"CASABLANCA _ Der Kultfilm als THEATER-Parodie",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/casablanca-die-theaterparodie/"
2018-08-29,2018-08-29,19:00:00,NA,"CASABLANCA _ Der Kultfilm als THEATER-Parodie",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/casablanca-die-theaterparodie/"
2018-08-30,2018-08-30,19:00:00,NA,"SHAKESPEARE. REVUE (Sommerbühne)",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/shakespeare-revue/"
2018-08-31,2018-08-31,19:00:00,NA,"SHAKESPEARE. REVUE (Sommerbühne)",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/shakespeare-revue/"
2018-09-01,2018-09-01,19:00:00,NA,"SHAKESPEARE. REVUE (Sommerbühne)",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/shakespeare-revue/"
2018-09-02,2018-09-02,15:30:00,NA,"PETER PAN (Kinderstück Sommerbühne)",NA,"8€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/peter-pan-kinderstueck-sommerbuehne/"
2018-09-02,2018-09-02,19:00:00,NA,"SHAKESPEARE. REVUE (Sommerbühne)",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/shakespeare-revue/"
2018-09-03,2018-09-03,19:00:00,NA,"CASABLANCA _ Der Kultfilm als THEATER-Parodie",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/casablanca-die-theaterparodie/"
2018-09-04,2018-09-04,19:00:00,NA,"CASABLANCA _ Der Kultfilm als THEATER-Parodie",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/casablanca-die-theaterparodie/"
2018-09-05,2018-09-05,19:00:00,NA,"CASABLANCA _ Der Kultfilm als THEATER-Parodie",NA,"15€ (erma¨ßigt 5€)","Wuerzburg","Frankfurter Straße 87",97082,"Theater Ensemble",49.793289,9.9283898,"http://theater-ensemble.net/performance/casablanca-die-theaterparodie/"
2018-06-18,NA,16:00:00,17:00:00,"Energie & Gelassenheit","
							
								Im Kurs versuchen wir einen Ausgleich zu den Belastungen einer Krebserkrankung zu schaffen, neue Kraft zu schöpfen, Gelassenheit zu erlernen und Angst zu reduzieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-18,NA,17:15:00,18:15:00,"Energie & Gelassenheit","
							
								Im Kurs versuchen wir einen Ausgleich zu den Belastungen einer Krebserkrankung zu schaffen, neue Kraft zu schöpfen, Gelassenheit zu erlernen und Angst zu reduzieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-18,2018-07-13,NA,NA,"Kunstausstellung - Erweiterte Realität","
							
								Ein Projekt der Belarussischen Staatlichen Akademie der Künste 

und des Studentischen Zentrums für aktuelle Kunst „Alla prima""
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-18,2018-06-20,NA,NA,"Fotowettbewerb für Schulen: „Pflanzen in Herzform“","
							
								Fotowettbewerb für Schülerinnen und Schüler aller Schularten ab dem 5. Schuljahr
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-18,NA,17:00:00,NA,"Infoabend Blasen- und Senkungsbeschwerden","
							
								Erfahren Sie von unserem Fachpersonal alles über Beratung und Behandlung.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-19,2018-07-24,17:00:00,19:00:00,"Anästhesiologisches Kolloquium Sommersemester 2018","
							
								Für unser „Anästhesiologisches Kolloquium“ konnten

wir erneut renommierte Referenten gewinnen, die

Themen aus Anästhesie, Intensivmedizin, Notfallmedizin

und Schmerztherapie präsentieren werden.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-20,NA,16:30:00,18:00:00,"""Impfung mit Dendritischen Zellen als Komponente einer personalisierten Krebstherapie""","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-20,NA,18:00:00,19:30:00,"Interdisziplinärer Arbeitskreis Rheumatologie 2018","
							
								An 6 Abenden im Verlauf des Jahres werden Ihnen Vorträge, auf Schnittstellen zwischen den Fachgebieten bezogen, geboten. Im Anschluss möchten wir komplexe Fälle aus Ihrem und unserem Alltag gemeinsam diskutieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-21,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-21,NA,10:00:00,11:00:00,"Entspannungsgruppe","
							
								Im Zentrum unseres Gruppenangebotes stehen Entspannungsu¨bungen wie die Progressive Muskelentspannung sowie Yoga- und Atemübungen. Diese Verfahren fördern innere Ausgeglichenheit, Ruhe, Konzentration und eine Verbesserung der Körperkraft.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-21,NA,NA,NA,"Philosophicum Herbipolense - Sommersemester 2018","
							
								Philosophicum Herbipolense

Sommersemester 2018

Semesterthema: „Ökonomisierung der Medizin“
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-22,NA,15:00:00,16:30:00,"Selbsthilfegruppe für trauernde Angehörige von Krebspatienten","
							
								Die Teilnehmer der Gruppe möchten sich gegenseitig Unterstützung und Begleitung bei der Verarbeitung der Trauer nach dem Tod eines Angehörigen bieten.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-22,2018-06-23,14:00:00,18:00:00,"Kunstblut wird nicht nur in Hollywood gebraucht","
							
								Die Lehrklinik stellt sich vor
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-22,2018-06-23,18:30:00,13:30:00,"Intensivtrainingskurs Erhebung DAS-28 Gelenkuntersuchung und Gelenkpunktion","
							
								Ein Trainingskurs für Ärzte/Innen, als auch Rheumatologische Fachassistenz zur standardisierten Erhebung des DAS-28 bzw. 66/68. Übungen finden in Kleingruppen am Patienten statt. Die Gelenkpunktion wird in Therorie vermittelt u. am Modell geübt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-23,NA,09:00:00,16:00:00,"ALLES WAS DER SEELE GUT TUT","
							
								Das Comprehensive Cancer Center Mainfranken stellt gemeinsam mit der Frauenselbsthilfe nach Krebs bei einem Infotag die seelisch-psychologischen Aspekte von Krebserkrankungen in den Mittelpunkt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-26,NA,14:00:00,15:30:00,"Wie bringt man Röntgen & Co. auf die Bühne?","
							
								Theaterkurse aus verschiedenen Schulen bringen das Wirken berühmter Nobelpreisträger aus Würzburg auf die Bühne. Für Schulklassen.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-28,NA,12:30:00,13:30:00,"Vortragsreihe ""Frauen - Karrierewege - Medizin""","
							
								Thema: Mein Weg vom Medizinstudium zur Entwicklung klinischer Studien

Referentin: Prof. Dr. Katja Weisel, Universität Tübingen
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-30,NA,09:30:00,15:30:00,"2. Würzburger Retina-Tag mit Heinrich-Müller Ehrenvorlesung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-06-30,NA,NA,NA,"2. Symposium „Peripartale Krisen“ Titel: „Schwangerschaft, Geburt, Wochenbett und Psyche“","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-04,NA,NA,NA,"3. Symposium „Körper & Psyche“","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-04,NA,16:30:00,18:00:00,"""Immunresistenz beim Melanom""","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-04,NA,12:30:00,13:30:00,"Vortragsreihe ""Frauen - Karrierewege - Medizin""","
							
								Thema: Jonglieren zwischen Klinik, Labor und Familie in der Krebs-Immuntherapie

Referentin: Prof. Dr. Marion Subklewe, LMU München
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-06,NA,16:30:00,18:00:00,"Selbsthilfegruppe für Hirntumorpatienten und Angehörige","
							
								Die Gruppe gibt Betroffenen und Angehörigen die Möglichkeit, mit anderen Menschen in ähnlichen Lebenssituationen in Kontakt zu treten. Die Selbsthilfegruppe wird hierbei von einem multiprofessionellen Team begleitet.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-07,NA,20:00:00,NA,"MonteverdiChor Würzburg","
							
								Den renommierten Chor leitet seit 1998 Prof. Matthias Beckert. Zahlreiche Würzburger Erstaufführungen und viel beachtete Konzerte nach Maßgabe der historischen Aufführungspraxis zeigen die Leistungsfähigkeit und Vielseitigkeit des Klangkörpers
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-07,NA,NA,NA,"8. Würzburger Fortbildungssymposium","
							
								Neurologie in der Residenz

Weitere Informationen folgen.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-07,NA,08:30:00,13:00:00,"Neue Erkenntnisse in der Onkologie; Nachlese vom Amerikanischen Krebskongress 2018","
							
								Wir wollen allen interessierten Kolleginnen und Kollegen auch in diesem Jahr - nun bereits zum dreizehnten Mail - in einem sehr kompakten zeitlichen Rahmen die Höhepunkte des Kongresses präsentieren
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-09,NA,16:00:00,17:00:00,"Patientenverfügung, Vorsorgevollmacht, Betreuungsverfügung","
							
								Wir bieten regelmäßig eine offene Informationsveranstaltung an:

Wann? Jeden zweiten Montag im Monat von 16:00 Uhr bis 17:00 Uhr

Wo? Interdisziplinäres Zentrum Palliativmedizin,

Gebäude D 20, 1. Obergeschoss (Aufzug vorhanden)
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,NA,17:30:00,NA,"Pädiatrischer Abend der Universitäts-Kinderklinik","
							
								Über Ihren Besuch der Veranstaltung würden wir uns sehr freuen!
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,NA,17:15:00,19:30:00,"Qualitätszirkel Palliativmedizin","
							
								Thema: „Kulturelle Aspekte der Versorgung von Patienten muslimischen Glaubens nah am Lebensende“
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,NA,16:30:00,18:00:00,"""Klinik und Diagnostik der Mastozytoseerkrankungen""","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,NA,17:00:00,18:40:00,"7. Rheuma-Abend im Juliusspital","
							
								Im Rahmen des Rheumazentrum Würzburg laden 

Frau Dr. J. Bohn /Juliusspital KWM und 

Dr. F. Hartmann /Rheumatologische Schwerpunktpraxis Würzburg

zum Rheuma-Abend im Juliusspital ein.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,NA,17:30:00,19:00:00,"1. Schlafmedizinischer Abend","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-11,2018-07-12,NA,NA,"Kurs Hygienebeauftragte in der Pflege (nur UKW-Mitarbeiter/innen)","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-12,NA,11:00:00,18:00:00,"Wenn Ärzte zu Detektiven werden – rätselhaften Krankheiten auf der Spur","
							
								Das Zentrum für Seltene Erkrankungen (ZESE) stellt sich vor
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-13,NA,12:30:00,13:30:00,"Vortragsreihe ""Frauen - Karrierewege - Medizin""","
							
								Thema: Karrierewege in der Universitätsmedizin

Referentin: Prof. Dr. Simone Fulda, Universität Frankfurt
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-14,NA,09:00:00,NA,"Lymphknoten und Milz, Immunabwehr, Immundysreglation und Immundefekte","
							
								Die Patientenorganisation DSAI lädt in Zusammenarbeit mit dem Zentrum für Primäre Immundefekte und Autoinflammatorische Erkrankungen, Würzburg zur Ärztlichen Fortbildung ein.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-19,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-20,NA,11:00:00,18:00:00,"Von Anfang an in guten Händen","
							
								Das Mutter-Kind-Zentrum stellt sich vor
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-20,2018-07-22,12:30:00,13:15:00,"RICHI Trainingskurs für Medizinstudenten im Praktischen Jahr","
							
								Liebe Medizinstudentinnen/en im Praktischen Jahr,

wir laden Sie auch in diesem Jahr herzlich zum RICHI Trainingskurs, nach Vierzehnheiligen / Bad Staffelstein, ein. 

Sie erwartet dort eine fallbezogene interaktive Erarbeitung von Differntial
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-25,NA,16:00:00,19:00:00,"6. Myelom-Forum Würzburg","
							
								Informationstag für Patienten, Angehörige und Interessierte
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-25,NA,18:00:00,19:30:00,"Interdisziplinärer Arbeitskreis Rheumatologie 2018","
							
								An 6 Abenden im Verlauf des Jahres werden Ihnen Vorträge, auf Schnittstellen zwischen den Fachgebieten bezogen, geboten. Im Anschluss möchten wir komplexe Fälle aus Ihrem und unserem Alltag gemeinsam diskutieren.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-25,NA,16:00:00,19:00:00,"6. Myelom-Forum Würzburg","
							
								Informationstag für Patienten, Angehörige und Interessierte
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-07-26,NA,10:00:00,18:00:00,"""Aber bitte (nicht) mit Sahne"" – Showküche","
							
								Ernährungsberatung & Kochevent
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-08-23,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-13,NA,NA,NA,"Geburtsvorbereitungskurs","
							
								Entbindungstermin November 2018

Paarkurs

 
Kurszeiten:

13.09. bis 25.10.2018 jeweils donnerstags von 20:00 bis 21:30 Uhr

 
Kursleitung: Hebamme Bettina Birn

Anmeldung: +49 178 8642246
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-13,NA,NA,NA,"Geburtsvorbereitungskurs","
							
								Entbindungstermin November 2018

Paarkurs

 
Kurszeiten:

13.09. bis 25.10.2018 jeweils donnerstags von 20:00 bis 21:30 Uhr

 
Kursleitung: Hebamme Bettina Birn

Anmeldung: +49 178 8642246
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-14,NA,11:00:00,17:00:00,"Ein Netz aus vielen Chancen","
							
								Das INTUS stellt sich vor
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-15,NA,09:30:00,15:30:00,"Strabologische und kinderophthalmologische Tagung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-20,NA,18:00:00,NA,"Geburtshilflicher Infoabend","
							
								Erfahren Sie von unserem Fachpersonal alles Wissenswerte über Schwangerenbetreuung, Geburt und Wochenbett. Falls möglich findet eine Kreißsaal-Führung statt.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-21,2018-09-22,NA,NA,"5. Würzburger Demenztage","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-24,NA,NA,NA,"20. Würzburger Fachtagung","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-25,NA,NA,NA,"Bündnis gegen Depression - Dokumentarfilm über Depression „Die Mitte der Nacht ist der Anfang vom Tag“","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-26,NA,19:00:00,20:30:00,"Wenn das Mutterglück ausbleibt. Psychiatrische Erkrankungen während und nach der Schwangerschaft","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-26,NA,10:00:00,NA,"Bauen in medizinischen Einrichtungen","
							
								Planerische und bauliche Regelwerke beim Bauen im Krankenhaus
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-09-28,2018-09-29,NA,NA,"60 Jahre Medizinische Psychologie und Psychotherapie mit wissenschaftlicher Veranstaltung „Angst und Zwang“","
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-05,2018-10-06,11:00:00,17:00:00,"Heute schon sehen, was morgen erlebbar ist","
							
								Vorstellung eines Roboterassistenten, der bei Operationen eingesetzt wird
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
2018-10-09,NA,13:00:00,18:00:00,"Tag der offenen Tür an der Augenklinik Würzburg","
							
								Im Rahmen der Woche des Sehens vom 08.-15.10.2018 findet auch an der Augenklinik Würzburg ein ""Tag der offenen Tür"" statt. Nähere Einzelheiten entnehmen Sie bitte dem Programm.
							
						",NA,"Wuerzburg","Oberdürrbacher Straße 6",97080,"Universitätsklinikum Würzburg - Zentrum für Operative Medizin (ZOM)",49.8058689,9.9570689,"https://www.ukw.de/patienten-besucher/veranstaltungskalender/"
